Date,Open,High,Low,Close,Adj Close,Volume
2013-03-07,425.000000,435.000000,405.000000,425.000000,362.246429,59045000
2013-03-08,430.000000,445.000000,425.000000,430.000000,366.508179,37754500
2013-03-11,430.000000,440.000000,430.000000,430.000000,366.508179,15883000
2013-03-13,415.000000,430.000000,415.000000,415.000000,353.722992,15985000
2013-03-14,420.000000,420.000000,400.000000,420.000000,357.984772,17800000
2013-03-15,435.000000,435.000000,420.000000,435.000000,370.769897,30093500
2013-03-18,430.000000,435.000000,420.000000,430.000000,366.508179,15888500
2013-03-19,445.000000,445.000000,430.000000,445.000000,379.293365,46260500
2013-03-20,460.000000,465.000000,445.000000,460.000000,392.078522,48424000
2013-03-21,450.000000,470.000000,445.000000,450.000000,383.555054,40669000
2013-03-22,450.000000,455.000000,435.000000,450.000000,383.555054,34439500
2013-03-25,455.000000,460.000000,445.000000,455.000000,387.816803,11633500
2013-03-26,450.000000,460.000000,450.000000,450.000000,383.555054,16080000
2013-03-27,465.000000,470.000000,450.000000,465.000000,396.340271,35609000
2013-03-28,455.000000,465.000000,455.000000,455.000000,387.816803,14223500
2013-04-01,435.000000,455.000000,430.000000,435.000000,370.769897,11429000
2013-04-02,425.000000,440.000000,420.000000,425.000000,362.246429,14797500
2013-04-03,425.000000,430.000000,410.000000,425.000000,362.246429,14797500
2013-04-04,440.000000,445.000000,420.000000,440.000000,375.031647,25342000
2013-04-05,435.000000,445.000000,430.000000,435.000000,370.769897,13021500
2013-04-08,420.000000,430.000000,420.000000,420.000000,357.984772,2219500
2013-04-09,425.000000,430.000000,415.000000,425.000000,362.246429,6462500
2013-04-10,415.000000,425.000000,410.000000,415.000000,353.722992,3416500
2013-04-11,420.000000,425.000000,415.000000,420.000000,357.984772,6708500
2013-04-12,410.000000,420.000000,410.000000,410.000000,349.461304,3667500
2013-04-15,415.000000,415.000000,410.000000,415.000000,353.722992,1217000
2013-04-16,410.000000,415.000000,405.000000,410.000000,349.461304,1691000
2013-04-17,410.000000,415.000000,405.000000,410.000000,349.461304,1742000
2013-04-18,410.000000,415.000000,410.000000,410.000000,349.461304,1153500
2013-04-19,400.000000,415.000000,400.000000,400.000000,340.937866,3745000
2013-04-22,400.000000,400.000000,375.000000,385.000000,328.152679,20895000
2013-04-23,385.000000,400.000000,380.000000,395.000000,336.676147,9666500
2013-04-24,395.000000,395.000000,380.000000,385.000000,328.152679,14023500
2013-04-25,365.000000,385.000000,365.000000,365.000000,311.105774,19456500
2013-04-26,345.000000,370.000000,345.000000,345.000000,294.058868,32214000
2013-04-29,345.000000,365.000000,345.000000,355.000000,302.582336,48891000
2013-04-30,360.000000,370.000000,350.000000,365.000000,311.105774,20553000
2013-05-01,365.000000,370.000000,365.000000,365.000000,311.105774,8542500
2013-05-02,365.000000,385.000000,365.000000,370.000000,315.367493,35131000
2013-05-03,370.000000,375.000000,350.000000,355.000000,302.582336,17279500
2013-05-06,360.000000,365.000000,350.000000,350.000000,298.320618,21720500
2013-05-07,385.000000,390.000000,355.000000,385.000000,328.152679,61958500
2013-05-08,420.000000,440.000000,385.000000,420.000000,357.984772,122350500
2013-05-10,425.000000,430.000000,405.000000,405.000000,345.199554,30511500
2013-05-13,405.000000,405.000000,390.000000,395.000000,336.676147,18000500
2013-05-14,390.000000,405.000000,385.000000,400.000000,340.937866,40160500
2013-05-15,405.000000,410.000000,395.000000,395.000000,336.676147,36107000
2013-05-16,400.000000,400.000000,390.000000,390.000000,332.414398,12250000
2013-05-17,390.000000,405.000000,385.000000,395.000000,336.676147,32226500
2013-05-20,400.000000,400.000000,385.000000,390.000000,332.414398,12620500
2013-05-21,390.000000,390.000000,370.000000,375.000000,319.629211,28325500
2013-05-22,380.000000,390.000000,370.000000,385.000000,328.152679,23812500
2013-05-23,365.000000,385.000000,360.000000,365.000000,311.105774,17211500
2013-05-24,370.000000,375.000000,365.000000,370.000000,315.367493,9453500
2013-05-27,370.000000,375.000000,360.000000,365.000000,311.105774,6530500
2013-05-28,365.000000,380.000000,365.000000,370.000000,315.367493,12232000
2013-05-29,375.000000,390.000000,365.000000,380.000000,323.890961,59564000
2013-05-30,380.000000,385.000000,375.000000,375.000000,319.629211,16351000
2013-05-31,375.000000,390.000000,370.000000,380.000000,323.890961,43962500
2013-06-03,375.000000,380.000000,360.000000,365.000000,311.105774,12131500
2013-06-04,365.000000,370.000000,355.000000,365.000000,311.105774,12429000
2013-06-05,365.000000,365.000000,355.000000,360.000000,306.844116,5720000
2013-06-07,360.000000,360.000000,345.000000,345.000000,294.058868,15822500
2013-06-10,350.000000,360.000000,335.000000,350.000000,298.320618,15846000
2013-06-11,320.000000,350.000000,315.000000,320.000000,272.750305,25288000
2013-06-12,320.000000,330.000000,305.000000,325.000000,277.012024,7998000
2013-06-13,320.000000,320.000000,310.000000,315.000000,268.488556,5668000
2013-06-14,320.000000,330.000000,315.000000,315.000000,268.488556,7592000
2013-06-17,320.000000,325.000000,310.000000,315.000000,268.488556,8009000
2013-06-18,315.000000,325.000000,310.000000,310.000000,264.226837,6509500
2013-06-19,315.000000,325.000000,315.000000,315.000000,268.488556,11007000
2013-06-20,295.000000,310.000000,295.000000,295.000000,251.441650,14616000
2013-06-21,295.000000,295.000000,275.000000,295.000000,251.441650,5082500
2013-06-24,295.000000,295.000000,285.000000,285.000000,242.918213,7195500
2013-06-25,290.000000,290.000000,275.000000,280.000000,238.656479,6607000
2013-06-26,285.000000,290.000000,275.000000,285.000000,242.918213,1519000
2013-06-27,290.000000,300.000000,280.000000,285.000000,242.918213,1911500
2013-06-28,290.000000,290.000000,285.000000,285.000000,242.918213,1927500
2013-07-01,300.000000,300.000000,280.000000,300.000000,255.703400,2607500
2013-07-02,300.000000,315.000000,295.000000,300.000000,255.703400,8909500
2013-07-03,300.000000,300.000000,285.000000,285.000000,242.918213,1323000
2013-07-04,290.000000,295.000000,285.000000,290.000000,247.179947,473500
2013-07-05,285.000000,290.000000,280.000000,285.000000,242.918213,682500
2013-07-08,285.000000,285.000000,265.000000,270.000000,230.133057,4676000
2013-07-09,270.000000,275.000000,260.000000,265.000000,225.871307,5449500
2013-07-10,265.000000,270.000000,260.000000,265.000000,225.871307,4103000
2013-07-11,270.000000,285.000000,265.000000,270.000000,230.133057,4584500
2013-07-12,270.000000,280.000000,270.000000,270.000000,230.133057,1627000
2013-07-15,265.000000,275.000000,265.000000,275.000000,234.394775,416500
2013-07-16,275.000000,280.000000,275.000000,280.000000,238.656479,3459500
2013-07-17,280.000000,295.000000,280.000000,290.000000,247.179947,4136000
2013-07-18,290.000000,295.000000,285.000000,290.000000,247.179947,2676500
2013-07-19,290.000000,290.000000,285.000000,285.000000,242.918213,916000
2013-07-22,285.000000,285.000000,270.000000,275.000000,234.394775,8186000
2013-07-23,280.000000,305.000000,280.000000,290.000000,247.179947,23143000
2013-07-24,290.000000,295.000000,275.000000,280.000000,238.656479,5001500
2013-07-25,285.000000,300.000000,285.000000,295.000000,251.441650,13231500
2013-07-26,295.000000,300.000000,290.000000,290.000000,247.179947,4842000
2013-07-29,290.000000,295.000000,285.000000,290.000000,247.179947,4705000
2013-07-30,295.000000,310.000000,285.000000,300.000000,255.703400,19742000
2013-07-31,305.000000,305.000000,285.000000,290.000000,247.179947,4928000
2013-08-01,290.000000,295.000000,290.000000,290.000000,247.179947,1317500
2013-08-02,295.000000,315.000000,290.000000,305.000000,259.965088,33414000
2013-08-12,310.000000,310.000000,300.000000,310.000000,264.226837,1158500
2013-08-13,305.000000,305.000000,300.000000,305.000000,259.965088,4769000
2013-08-14,305.000000,310.000000,300.000000,310.000000,264.226837,5566500
2013-08-15,305.000000,310.000000,300.000000,305.000000,259.965088,7597500
2013-08-16,300.000000,300.000000,295.000000,295.000000,251.441650,2176000
2013-08-19,295.000000,295.000000,265.000000,265.000000,225.871307,5858000
2013-08-20,260.000000,260.000000,230.000000,250.000000,213.086151,19832500
2013-08-21,245.000000,275.000000,245.000000,260.000000,221.609604,8541000
2013-08-22,245.000000,255.000000,230.000000,240.000000,204.562729,13234000
2013-08-23,250.000000,260.000000,240.000000,250.000000,213.086151,11059500
2013-08-26,250.000000,250.000000,235.000000,235.000000,200.300995,7070000
2013-08-27,235.000000,235.000000,215.000000,220.000000,187.515823,7298500
2013-08-28,200.000000,230.000000,190.000000,230.000000,196.039261,13159500
2013-08-29,235.000000,260.000000,235.000000,245.000000,208.824417,18627000
2013-08-30,250.000000,275.000000,250.000000,260.000000,221.609604,20067000
2013-09-02,255.000000,260.000000,245.000000,245.000000,208.824417,4402000
2013-09-03,250.000000,280.000000,250.000000,265.000000,225.871307,16229000
2013-09-04,260.000000,265.000000,250.000000,265.000000,225.871307,5280000
2013-09-05,270.000000,275.000000,260.000000,265.000000,225.871307,4773500
2013-09-06,265.000000,270.000000,250.000000,270.000000,230.133057,3726000
2013-09-09,270.000000,290.000000,265.000000,280.000000,238.656479,7226000
2013-09-10,280.000000,295.000000,280.000000,285.000000,242.918213,1979500
2013-09-11,285.000000,285.000000,275.000000,275.000000,234.394775,5574500
2013-09-12,280.000000,285.000000,280.000000,285.000000,242.918213,640500
2013-09-13,280.000000,285.000000,280.000000,280.000000,238.656479,683500
2013-09-16,275.000000,290.000000,275.000000,290.000000,247.179947,2843000
2013-09-17,290.000000,290.000000,275.000000,280.000000,238.656479,1124500
2013-09-18,280.000000,280.000000,275.000000,280.000000,238.656479,264000
2013-09-19,285.000000,300.000000,275.000000,290.000000,247.179947,28533500
2013-09-20,290.000000,300.000000,290.000000,290.000000,247.179947,7369000
2013-09-23,285.000000,285.000000,280.000000,285.000000,242.918213,256500
2013-09-24,280.000000,290.000000,275.000000,280.000000,238.656479,1813000
2013-09-25,280.000000,280.000000,275.000000,275.000000,234.394775,619000
2013-09-26,275.000000,280.000000,275.000000,280.000000,238.656479,2067000
2013-09-27,280.000000,285.000000,280.000000,280.000000,238.656479,2626000
2013-09-30,275.000000,280.000000,270.000000,275.000000,234.394775,2646500
2013-10-01,275.000000,280.000000,270.000000,275.000000,234.394775,1251500
2013-10-02,280.000000,285.000000,270.000000,285.000000,242.918213,2119500
2013-10-03,280.000000,285.000000,275.000000,285.000000,242.918213,2593000
2013-10-04,280.000000,280.000000,275.000000,280.000000,238.656479,1938000
2013-10-07,280.000000,280.000000,275.000000,275.000000,234.394775,3984500
2013-10-08,275.000000,285.000000,275.000000,280.000000,238.656479,1112500
2013-10-09,275.000000,285.000000,275.000000,285.000000,242.918213,3239000
2013-10-10,285.000000,290.000000,275.000000,285.000000,242.918213,1140500
2013-10-11,285.000000,295.000000,275.000000,285.000000,242.918213,3829500
2013-10-16,285.000000,290.000000,275.000000,280.000000,238.656479,4236000
2013-10-17,280.000000,280.000000,270.000000,275.000000,234.394775,1014000
2013-10-18,275.000000,275.000000,265.000000,270.000000,230.133057,3143000
2013-10-21,270.000000,275.000000,265.000000,270.000000,230.133057,816000
2013-10-22,270.000000,270.000000,260.000000,265.000000,225.871307,1488000
2013-10-23,265.000000,270.000000,260.000000,260.000000,221.609604,1498500
2013-10-24,260.000000,280.000000,260.000000,275.000000,234.394775,20766500
2013-10-25,275.000000,290.000000,275.000000,290.000000,247.179947,28346500
2013-10-28,290.000000,295.000000,285.000000,295.000000,251.441650,8164500
2013-10-29,295.000000,300.000000,285.000000,295.000000,251.441650,2630500
2013-10-30,295.000000,310.000000,290.000000,300.000000,255.703400,8603000
2013-10-31,300.000000,325.000000,295.000000,305.000000,259.965088,17167500
2013-11-01,310.000000,310.000000,295.000000,305.000000,259.965088,4497500
2013-11-04,305.000000,310.000000,295.000000,300.000000,255.703400,2290500
2013-11-06,300.000000,300.000000,295.000000,295.000000,251.441650,3779000
2013-11-07,300.000000,305.000000,295.000000,295.000000,251.441650,5412000
2013-11-08,295.000000,295.000000,280.000000,285.000000,242.918213,2827000
2013-11-11,285.000000,285.000000,275.000000,285.000000,242.918213,6350500
2013-11-12,285.000000,285.000000,270.000000,275.000000,234.394775,1877000
2013-11-13,275.000000,280.000000,270.000000,280.000000,238.656479,4288000
2013-11-14,285.000000,290.000000,275.000000,285.000000,242.918213,6798500
2013-11-15,285.000000,285.000000,280.000000,285.000000,242.918213,3230500
2013-11-18,290.000000,290.000000,275.000000,280.000000,238.656479,644000
2013-11-19,280.000000,290.000000,280.000000,285.000000,242.918213,1587500
2013-11-20,290.000000,295.000000,285.000000,290.000000,247.179947,9875000
2013-11-21,290.000000,290.000000,280.000000,280.000000,238.656479,617000
2013-11-22,285.000000,290.000000,280.000000,280.000000,238.656479,1471500
2013-11-25,285.000000,295.000000,280.000000,280.000000,238.656479,4938500
2013-11-26,280.000000,285.000000,280.000000,280.000000,238.656479,1268000
2013-11-27,285.000000,285.000000,280.000000,280.000000,238.656479,1053000
2013-11-28,280.000000,280.000000,270.000000,275.000000,234.394775,3476500
2013-11-29,275.000000,280.000000,270.000000,270.000000,230.133057,432500
2013-12-02,275.000000,280.000000,275.000000,275.000000,234.394775,1183500
2013-12-03,275.000000,275.000000,270.000000,275.000000,234.394775,4364500
2013-12-04,275.000000,275.000000,265.000000,265.000000,225.871307,639000
2013-12-05,265.000000,270.000000,265.000000,265.000000,225.871307,1805500
2013-12-06,265.000000,270.000000,260.000000,260.000000,221.609604,1086000
2013-12-09,265.000000,265.000000,255.000000,260.000000,221.609604,575500
2013-12-10,260.000000,270.000000,255.000000,255.000000,217.347870,2989000
2013-12-11,255.000000,260.000000,245.000000,245.000000,208.824417,1841000
2013-12-12,245.000000,245.000000,230.000000,240.000000,204.562729,4178500
2013-12-13,240.000000,245.000000,235.000000,240.000000,204.562729,5239000
2013-12-16,245.000000,245.000000,240.000000,245.000000,208.824417,1807500
2013-12-17,245.000000,250.000000,240.000000,250.000000,213.086151,3220000
2013-12-18,250.000000,255.000000,250.000000,250.000000,213.086151,1187500
2013-12-19,250.000000,260.000000,250.000000,255.000000,217.347870,3638000
2013-12-20,255.000000,255.000000,250.000000,250.000000,213.086151,5419500
2013-12-23,250.000000,260.000000,250.000000,255.000000,217.347870,2963500
2013-12-24,250.000000,255.000000,240.000000,255.000000,217.347870,3214500
2013-12-27,250.000000,270.000000,250.000000,270.000000,230.133057,6518500
2013-12-30,275.000000,290.000000,270.000000,280.000000,238.656479,14661000
2014-01-02,280.000000,280.000000,260.000000,260.000000,221.609604,3722500
2014-01-03,260.000000,260.000000,250.000000,255.000000,217.347870,617500
2014-01-06,255.000000,258.000000,253.000000,256.000000,218.200226,176500
2014-01-07,256.000000,258.000000,254.000000,258.000000,219.904907,923600
2014-01-08,260.000000,261.000000,259.000000,260.000000,221.609604,476800
2014-01-09,260.000000,268.000000,260.000000,265.000000,225.871307,1222700
2014-01-10,269.000000,273.000000,266.000000,273.000000,232.690094,4496700
2014-01-13,275.000000,278.000000,273.000000,273.000000,232.690094,1847200
2014-01-15,273.000000,274.000000,265.000000,273.000000,232.690094,341700
2014-01-16,272.000000,299.000000,270.000000,292.000000,248.884644,19806400
2014-01-17,292.000000,294.000000,286.000000,291.000000,248.032272,2833700
2014-01-20,290.000000,291.000000,287.000000,287.000000,244.622879,682400
2014-01-21,287.000000,292.000000,287.000000,292.000000,248.884644,1226400
2014-01-22,292.000000,300.000000,290.000000,298.000000,253.998703,5376600
2014-01-23,300.000000,315.000000,299.000000,305.000000,259.965088,3861700
2014-01-24,305.000000,308.000000,300.000000,305.000000,259.965088,3042200
2014-01-27,305.000000,305.000000,295.000000,295.000000,251.441650,2105400
2014-01-28,300.000000,300.000000,294.000000,300.000000,255.703400,1161500
2014-01-29,300.000000,300.000000,296.000000,300.000000,255.703400,691900
2014-01-30,295.000000,301.000000,295.000000,300.000000,255.703400,4179600
2014-02-03,300.000000,305.000000,295.000000,298.000000,253.998703,62400
2014-02-04,289.000000,295.000000,288.000000,289.000000,246.327576,395800
2014-02-05,289.000000,298.000000,289.000000,295.000000,251.441650,7935600
2014-02-06,297.000000,298.000000,290.000000,295.000000,251.441650,933900
2014-02-07,296.000000,299.000000,295.000000,296.000000,252.293991,153800
2014-02-10,295.000000,300.000000,295.000000,299.000000,254.851059,1418400
2014-02-11,300.000000,305.000000,297.000000,298.000000,253.998703,1298700
2014-02-12,300.000000,305.000000,298.000000,300.000000,255.703400,1161600
2014-02-13,296.000000,300.000000,295.000000,300.000000,255.703400,957600
2014-02-14,303.000000,303.000000,300.000000,300.000000,255.703400,75700
2014-02-17,300.000000,306.000000,295.000000,305.000000,259.965088,1546200
2014-02-18,306.000000,306.000000,301.000000,304.000000,259.112762,3950900
2014-02-19,304.000000,306.000000,303.000000,303.000000,258.260406,3091200
2014-02-20,303.000000,303.000000,300.000000,301.000000,256.555695,461000
2014-02-21,304.000000,308.000000,296.000000,300.000000,255.703400,122200
2014-02-24,300.000000,300.000000,295.000000,297.000000,253.146347,682000
2014-02-25,298.000000,300.000000,297.000000,298.000000,253.998703,124400
2014-02-26,299.000000,300.000000,298.000000,299.000000,254.851059,4574100
2014-02-27,300.000000,300.000000,298.000000,298.000000,253.998703,634200
2014-02-28,300.000000,300.000000,298.000000,300.000000,255.703400,220500
2014-03-03,296.000000,298.000000,296.000000,298.000000,253.998703,163200
2014-03-04,298.000000,303.000000,297.000000,303.000000,258.260406,482700
2014-03-05,303.000000,304.000000,298.000000,300.000000,255.703400,828400
2014-03-06,300.000000,300.000000,295.000000,296.000000,252.293991,933500
2014-03-07,295.000000,297.000000,295.000000,296.000000,252.293991,959100
2014-03-10,295.000000,295.000000,290.000000,293.000000,249.736969,3504700
2014-03-11,293.000000,299.000000,292.000000,293.000000,249.736969,282000
2014-03-12,292.000000,293.000000,290.000000,290.000000,247.179947,462400
2014-03-13,290.000000,291.000000,289.000000,289.000000,246.327576,2678600
2014-03-14,289.000000,291.000000,284.000000,290.000000,247.179947,9703500
2014-03-17,290.000000,298.000000,290.000000,292.000000,248.884644,638800
2014-03-18,297.000000,300.000000,292.000000,292.000000,248.884644,6602500
2014-03-19,294.000000,301.000000,292.000000,300.000000,255.703400,3346200
2014-03-20,295.000000,297.000000,292.000000,297.000000,253.146347,637100
2014-03-21,296.000000,296.000000,293.000000,293.000000,249.736969,39700
2014-03-24,293.000000,300.000000,293.000000,298.000000,253.998703,418000
2014-03-25,298.000000,299.000000,296.000000,299.000000,254.851059,834200
2014-03-26,300.000000,305.000000,299.000000,303.000000,258.260406,8529100
2014-03-27,304.000000,314.000000,303.000000,312.000000,265.931549,5421500
2014-03-28,314.000000,319.000000,308.000000,308.000000,262.522156,5076600
2014-04-01,310.000000,320.000000,310.000000,315.000000,268.488556,10747900
2014-04-02,319.000000,320.000000,315.000000,317.000000,270.193268,5194400
2014-04-03,317.000000,319.000000,316.000000,316.000000,269.340912,44700
2014-04-04,319.000000,319.000000,313.000000,318.000000,271.045593,1279500
2014-04-07,317.000000,319.000000,314.000000,317.000000,270.193268,1051200
2014-04-08,318.000000,326.000000,317.000000,325.000000,277.012024,2683500
2014-04-09,325.000000,325.000000,325.000000,325.000000,277.012024,0
2014-04-10,325.000000,325.000000,312.000000,313.000000,266.783875,4027600
2014-04-11,313.000000,317.000000,313.000000,316.000000,269.340912,337800
2014-04-14,313.000000,316.000000,313.000000,314.000000,267.636169,1814100
2014-04-15,313.000000,316.000000,312.000000,315.000000,268.488556,933600
2014-04-16,315.000000,315.000000,306.000000,314.000000,267.636169,721100
2014-04-17,314.000000,316.000000,310.000000,314.000000,267.636169,1197300
2014-04-21,314.000000,316.000000,312.000000,314.000000,267.636169,125500
2014-04-22,311.000000,311.000000,308.000000,308.000000,262.522156,64600
2014-04-23,308.000000,308.000000,305.000000,305.000000,259.965088,94700
2014-04-24,305.000000,310.000000,305.000000,310.000000,264.226837,237700
2014-04-25,308.000000,308.000000,305.000000,305.000000,259.965088,121900
2014-04-28,305.000000,305.000000,295.000000,298.000000,253.998703,223200
2014-04-29,300.000000,300.000000,300.000000,300.000000,255.703400,1015300
2014-04-30,300.000000,301.000000,300.000000,300.000000,255.703400,1654200
2014-05-02,300.000000,304.000000,300.000000,301.000000,256.555695,302200
2014-05-05,301.000000,305.000000,300.000000,305.000000,259.965088,188200
2014-05-06,305.000000,305.000000,300.000000,300.000000,255.703400,978000
2014-05-07,300.000000,305.000000,300.000000,305.000000,259.965088,131300
2014-05-08,305.000000,305.000000,296.000000,300.000000,255.703400,611000
2014-05-09,300.000000,300.000000,297.000000,300.000000,255.703400,969800
2014-05-12,298.000000,300.000000,290.000000,291.000000,248.032272,917500
2014-05-13,291.000000,298.000000,291.000000,298.000000,253.998703,198300
2014-05-14,298.000000,299.000000,298.000000,298.000000,253.998703,366300
2014-05-16,297.000000,310.000000,294.000000,305.000000,259.965088,1755400
2014-05-19,298.000000,306.000000,298.000000,298.000000,253.998703,292000
2014-05-20,297.000000,298.000000,296.000000,297.000000,253.146347,446300
2014-05-21,302.000000,302.000000,295.000000,302.000000,257.408081,3640100
2014-05-22,303.000000,305.000000,303.000000,303.000000,258.260406,13600
2014-05-23,303.000000,303.000000,302.000000,303.000000,258.260406,40600
2014-05-26,301.000000,304.000000,300.000000,301.000000,256.555695,472700
2014-05-28,304.000000,305.000000,302.000000,304.000000,259.112762,459900
2014-05-30,293.000000,298.000000,290.000000,293.000000,256.751556,514700
2014-06-02,292.000000,295.000000,292.000000,292.000000,255.875290,331400
2014-06-03,293.000000,295.000000,292.000000,293.000000,256.751556,112900
2014-06-04,292.000000,294.000000,290.000000,292.000000,255.875290,99500
2014-06-05,290.000000,290.000000,285.000000,285.000000,249.741272,447900
2014-06-06,272.000000,286.000000,270.000000,272.000000,238.349564,1085100
2014-06-09,263.000000,273.000000,263.000000,263.000000,230.462997,354000
2014-06-10,273.000000,280.000000,264.000000,273.000000,239.225861,259400
2014-06-11,274.000000,280.000000,273.000000,274.000000,240.102127,95800
2014-06-12,272.000000,275.000000,268.000000,272.000000,238.349564,64600
2014-06-13,269.000000,271.000000,269.000000,269.000000,235.720703,57000
2014-06-16,278.000000,278.000000,268.000000,278.000000,243.607285,15900
2014-06-17,268.000000,278.000000,268.000000,268.000000,234.844406,19000
2014-06-18,264.000000,274.000000,264.000000,264.000000,231.339279,34700
2014-06-19,261.000000,271.000000,261.000000,261.000000,228.710419,102400
2014-06-20,269.000000,270.000000,260.000000,269.000000,235.720703,17700
2014-06-23,270.000000,270.000000,270.000000,270.000000,236.597000,51000
